date debut;date fin;numéro adhérent;contrat;formule;civilité souscripteur;nom;prénom souscripteur;adresse;code postal;ville;adresse mail;téléphone 5;téléphone 2;date souscription;date effet;statut;date dernier statut;périodicité;date début période;date fin période;date dernier avenant;prime ttc;prime cie;taxe;commission
01/02/2019;28/02/2019;A544139;TROPJA1703404;Essentielle;Madame;Nom1000;Agnas;30 rue pasteur;3000;Etavigny;mail1000@yopmail.com;06 58 11 73 02;06 18 77 78 02;12/10/2017;01/11/2017;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/11/2018;30/11/2018;01/11/2017;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A544162;TROPJA1703408;Essentielle;Madame;Nom1001;Sonia;08 avenue  SIMONNE   batiment doct hospital doct hospital;3000;Poce Les Bois;mail1001@yopmail.com;06 58 11 73 02;06 18 77 78 02;12/10/2017;01/11/2017;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/12/2018;31/12/2018;01/11/2017;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A544523;TROPJA1703435;Essentielle;Madame;Nom1002;Marie jose;4 avenue de la republique  immeuble les jardins;3000;Doullens;mail1002@yopmail.com;06 58 11 73 02;06 18 77 78 02;12/10/2017;01/11/2017;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/01/2019;31/01/2019;01/11/2017;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A544667;TROPJA1703451;Essentielle;Monsieur;Nom1003;Amar;28 rue coupillon;3000;Nice;;06 35 11 23 15;;12/10/2017;01/11/2017;CONTRAT_ATTENTE_PIECES;12/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544552;TROPJA1703440;Essentielle;Monsieur;Nom1004;Christian;75 rue du becquerel 18 cour boucherie;74200;Marseille;mail1004@yopmail.com;06 80 02 35 31;;12/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545015;TROPJA1703480;Confort;Monsieur;Nom1005;Marcel;220 rue  ALPHONSE DAUDET;1710;La Chaize Le Vicomte;mail1005@yopmail.com;06 63 65 13 37;06 68 65 78 87;12/10/2017;01/11/2017;CONTRAT;12/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544741;TROPJA1703462;Essentielle;Madame;Nom1006;Bernadette;19 rue VALLEE MONNAIE;69120;Le Grand Quevilly;mail1006@yopmail.com;03 67 06 13 65;06 26 68 68 78;12/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544440;TROPJA1703426;Essentielle;Madame;Nom1007;Suzanne;1583 rue  LOUIS BLOT;87230;Yrouerre;mail1007@yopmail.com;06 56 82 37 51;;12/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544717;TROPJA1703459;Essentielle;Monsieur;Nom1008;Guy;3 rue charles gounod;60620;St Prive;mail1008@yopmail.com;06 53 35 20 05;02 88 75 08 65;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544783;TROPJA1703468;Essentielle;Madame;Nom1009;Anne;72 avenue av boissiere;35500;Filstroff;mail1009@yopmail.com;06 53 70 32 61;08 22 77 07 28;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545091;TROPJA1703488;Essentielle;Madame;Nom1010;Carine;399 rue de la croix verte;80600;La Trinite;mail1010@yopmail.com;06 35 55 55 11;;13/10/2017;01/11/2017;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/01/2019;31/01/2019;01/11/2017;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A545096;TROPJA1703489;Essentielle;Madame;Nom1011;Lucienne;2 rue maurice berteaux  batiment 12 résidence galilee;6100;Pradelles En Val;mail1011@yopmail.com;06 26 51 37 87;06 26 57 87 87;13/10/2017;01/11/2017;CONTRAT;13/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544847;TROPJA1703476;Essentielle;Monsieur;Nom1012;Boubacar;le grand aulnay;13006;Ouveillan;mail1012@yopmail.com;06 05 83 32 31;02 51 76 57 87;13/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544829;TROPJA1703472;Essentielle;Mademoiselle;Nom1013;Marie-josephine;15  HENT PEN DUICK;85310;Porto Vecchio;mail1013@yopmail.com;07 80 17 57 61;;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A544735;TROPJA1703461;Essentielle;Monsieur;Nom1014;Gerard;430  rue ducourtil;76120;Gentilly;mail1014@yopmail.com;06 65 27 32 28;06 65 27 82 28;13/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544821;TROPJA1703470;Essentielle;Madame;Nom1015;Blandine;151 avenue des courcettes golf jean entrée D02;89700;Angers;mail1015@yopmail.com;03 86 71 35 60;;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545159;TROPJA1703492;Essentielle;Monsieur;Nom1016;Daniel;123 avenue 8 MAI 1945;89220;Laxou;mail1016@yopmail.com;06 10 56 18 32;;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545408;TROPJA1703522;Confort;Monsieur;Nom1017;Amadou;39 rue des tilleuls;57320;Rougeries;mail1017@yopmail.com;06 50 35 61 53;07 88 55 15 27;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A544777;TROPJA1703467;Essentielle;Monsieur;Nom1018;Brigitte;15 rue DU 8 MAI 1945;6340;Paris;mail1018@yopmail.com;06 06 06 06 06;;13/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545209;TROPJA1703498;Essentielle;Monsieur;Nom1019;Robert;cours Du Hournas Villa 2 Le Petit Barban;11220;Tours;mail1019@yopmail.com;06 55 55 31 36;08 52 88 72 78;13/10/2017;01/11/2017;CONTRAT;13/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A508724;TROPJA1703509;Essentielle;Madame;Nom1020;Odette;42  rue salvator alende;11590;Reze;mail1020@yopmail.com;06 53 55 50 33;08 51 71 55 28;13/10/2017;01/11/2017;CONTRAT;13/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A545300;TROPJA1703510;Essentielle;Monsieur;Nom1021;Azzedine;37 route  de VEZOUL;20137;Paris;;05 16 57 33 50;;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545215;TROPJA1703500;Essentielle;Madame;Nom1022;Marie -france;1020 CHEMIN DES SABLES;94250;Fresnay Sur Sarthe;mail1022@yopmail.com;06 35 78 80 35;06 81 78 80 85;13/10/2017;13/11/2017;CONTRAT;17/10/2017;Mensuelle;13/02/2019;12/03/2019;13/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545224;TROPJA1703501;Essentielle;Madame;Nom1023;Louise;16 avenue roman Allée A  résidence lamda;49000;Fresnay Sur Sarthe;mail1023@yopmail.com;03 72 85 36 25;07 68 88 88 76;13/10/2017;01/11/2017;CONTRAT;13/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545074;TROPJA1703486;Essentielle;Monsieur;Nom1024;David;18 rue pierre mendes;54520;Carcassonne;mail1024@yopmail.com;06 85 85 81 72;;13/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545066;TROPJA1703484;Essentielle;Madame;Nom1025;Marie-ange;247 boulevard aristide briand;2140;Marolles En Hurepoix;mail1025@yopmail.com;06 30 65 52 86;05 80 58 12 86;13/10/2017;01/11/2017;MIS_EN_DEMEURE;27/02/2019;Mensuelle;01/01/2019;31/01/2019;01/11/2017;-15,49;-6,83;-1,83;-6,83
01/02/2019;28/02/2019;A545279;TROPJA1703505;Essentielle;Madame;Nom1026;Sylvie;29 rue Benoit de malon;75012;Fresnay Sur Sarthe;;06 62 33 33 50;07 67 68 87 88;13/10/2017;01/11/2017;CONTRAT;13/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545384;TROPJA1703518;Essentielle;Madame;Nom1027;Dania;lieu_dit buisson;37000;Domont;mail1027@yopmail.com;06 63 16 65 53;;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545373;TROPJA1703517;Essentielle;Monsieur;Nom1028;Yvan;1 RUE PIERRE COSTA;44400;Dienville;mail1028@yopmail.com;06 13 01 83 02;;13/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545102;TROPJA1703490;Essentielle;Monsieur;Nom1029;Mashanlo;19 rue des vila RC ( 102;75018;Bonson;;06 60 75 87 85;;14/10/2017;01/11/2017;CONTRAT_ATTENTE_PIECES;14/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545735;TROPJA1703551;Essentielle;Madame;Nom1030;Jocelyne;169 allee Edouard Branly -- Rez de chaussée -- Appartement : Gauche;72130;Castres;;06 60 75 87 85;;14/10/2017;01/11/2017;CONTRAT_ATTENTE_PIECES;14/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545597;TROPJA1703526;Essentielle;Monsieur;Nom1031;Lahcene;25 impasse  En Basses Terres;72130;Chavannes Sur L Etang;mail1031@yopmail.com;06 06 06 06 06;;14/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545775;TROPJA1703557;Essentielle;Madame;Nom1032;Hayet;92 route bourg;11000;Tarbes;mail1032@yopmail.com;06 71 12 03 18;;14/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545452;TROPJA1703529;Essentielle;Monsieur;Nom1033;Robert;RPA place  du Champs de Mars  Pavillon Michelet log n 6;91630;Maromme;mail1033@yopmail.com;06 60 75 87 85;;14/10/2017;01/11/2017;CONTRAT_ATTENTE_PIECES;14/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545778;TROPJA1703558;Essentielle;Monsieur;Nom1034;Gerard;8 boulevard de la liberation;72130;Maromme;mail1034@yopmail.com;06 55 31 60 56;;16/10/2017;01/11/2017;CONTRAT;18/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545663;TROPJA1703543;Confort;Monsieur;Nom1035;Eric;21 avenue  DU GENERAL DEGAULLE  batiment A  VILLA BEAULIEU APP 55;95330;Maromme;mail1035@yopmail.com;06 76 68 16 13;06 76 68 76 78;16/10/2017;01/11/2017;CONTRAT;16/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A545910;TROPJA1703569;Essentielle;Monsieur;Nom1036;Jocelyne;2 guernahambihan;10500;Brest;mail1036@yopmail.com;07 75 76 25 81;07 71 76 25 87;16/10/2017;01/11/2017;CONTRAT;16/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545686;TROPJA1703545;Essentielle;Monsieur;Nom1037;Jean michel;1 rue  jean de barande app 81;42160;Demangevelle;mail1037@yopmail.com;06 70 31 55 83;;16/10/2017;01/11/2017;CONTRAT;19/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545658;TROPJA1703541;Essentielle;Madame;Nom1038;Yvonne;8 rue PIERRE CURIE;81100;Courrieres;mail1038@yopmail.com;06 65 53 57 00;06 65 58 57 00;16/10/2017;01/11/2017;CONTRAT;16/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A545942;TROPJA1703574;Essentielle;Madame;Nom1039;Liliane;2 avenue pasteur;68210;Courrieres;mail1039@yopmail.com;06 62 83 03 17;08 50 77 27 17;16/10/2017;01/12/2017;CONTRAT;08/11/2017;Mensuelle;01/02/2019;28/02/2019;01/12/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545691;TROPJA1703546;Essentielle;Monsieur;Nom1040;Pascal;1 RUE R RENE CLEMENT;65000;Courrieres;mail1040@yopmail.com;06 32 53 52 11;;16/10/2017;01/11/2017;CONTRAT;06/02/2019;Mensuelle;01/12/2018;31/12/2018;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545702;TROPJA1703547;Essentielle;Madame;Nom1041;Christiane;14 allee roland de nassus;76150;Briec;mail1041@yopmail.com;06 32 53 52 11;;16/10/2017;01/11/2017;CONTRAT;06/02/2019;Mensuelle;01/01/2019;31/01/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545876;TROPJA1703566;Essentielle;Monsieur;Nom1042;Joseph;17 Moulins  batiment  Bat A3 cents millan;76150;St Michel En L Herm;mail1042@yopmail.com;06 32 53 52 11;;16/10/2017;01/11/2017;CONTRAT;06/02/2019;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545714;TROPJA1703548;Essentielle;Madame;Nom1043;Simone;17 Moulins  batiment  Bat A3 cents millan;76150;Reims;mail1043@yopmail.com;06 15 51 88 16;06 71 17 88 76;16/10/2017;01/11/2017;CONTRAT;19/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545714;TROPJA1703548;Essentielle;Madame;Nom1044;Simone;17 Moulins  batiment  Bat A3 cents millan;29200;Villeurbanne;mail1044@yopmail.com;06 38 35 56 65;;16/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545714;TROPJA1703548;Essentielle;Madame;Nom1045;Simone;17 Moulins  batiment  Bat A3 cents millan;70210;Gray;mail1045@yopmail.com;06 11 01 06 70;;16/10/2017;01/11/2017;RESILIE_FUTUR;25/02/2019;Mensuelle;01/12/2018;31/12/2018;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545714;TROPJA1703548;Essentielle;Madame;Nom1046;Simone;21 avenue DU GENERAL DEGAULLE  batiment A VILLA BEAULIEU  APP 55;62710;Nanterre;mail1046@yopmail.com;06 11 01 06 70;;16/10/2017;01/11/2017;RESILIE_FUTUR;25/02/2019;Mensuelle;01/01/2019;31/01/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545896;TROPJA1703568;Essentielle;Madame;Nom1047;Jocelyne;61 rue chevreuil;62710;Niort;mail1047@yopmail.com;06 11 01 06 70;;16/10/2017;01/11/2017;RESILIE_FUTUR;25/02/2019;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545978;TROPJA1703578;Essentielle;Madame;Nom1048;Jennifer;lieu_dit lieu-dit haute massais;62710;Nice;mail1048@yopmail.com;06 23 86 50 05;06 28 86 50 05;16/10/2017;01/11/2017;CONTRAT;16/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546186;TROPJA1703591;Essentielle;Monsieur;Nom1049;Roger;3 rue colonel  henri rol tanguy;29510;Cournon D Auvergne;mail1049@yopmail.com;07 70 65 53 05;;16/10/2017;01/11/2017;CONTRAT;19/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A545989;TROPJA1703580;Essentielle;Madame;Nom1050;Tania;6 residence du coteau;85580;Montlieu La Garde;mail1050@yopmail.com;06 25 53 35 21;;16/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546312;TROPJA1703611;Essentielle;Madame;Nom1051;Michele;1  VALETTE;51100;Chazay D Azergues;mail1051@yopmail.com;06 56 25 65 62;06 16 21 65 62;16/10/2017;01/11/2017;CONTRAT;18/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546001;TROPJA1703581;Essentielle;Madame;Nom1052;Brigitte;1 cours DE LA MARECHALERIERIE;69100;Boulogne Sur Mer;mail1052@yopmail.com;06 11 08 57 81;08 87 65 81 11;16/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546018;TROPJA1703584;Essentielle;Monsieur;Nom1053;Daniel;33 rue michel ange;70100;Beaucaire;mail1053@yopmail.com;07 55 33 88 23;07 55 88 88 28;16/10/2017;01/11/2017;CONTRAT;16/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546222;TROPJA1703595;Essentielle;Monsieur;Nom1054;Alexis;54 rue de la loubière;92000;Ferce Sur Sarthe;mail1054@yopmail.com;06 18 55 60 03;05 78 05 70 85;17/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546152;TROPJA1703587;Essentielle;Madame;Nom1055;Laetitia;21 rue du caillou blanc;79000;Besse Sur Braye;mail1055@yopmail.com;07 77 31 25 28;;17/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546240;TROPJA1703599;Essentielle;Monsieur;Nom1056;Jean francois;1L rue Maryse Bastie;6100;Ars;;03 73 57 58 13;06 10 85 16 15;17/10/2017;01/01/2018;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546349;TROPJA1703619;Confort;Monsieur;Nom1057;Jean luc;19 rue faubourg st roch;63800;Ars;mail1057@yopmail.com;07 82 52 08 68;07 82 12 08 68;17/10/2017;01/11/2017;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546244;TROPJA1703600;Essentielle;Madame;Nom1058;Nora;22 rue  LA PUISAYE;17210;Ars;;01 78 13 52 50;;17/10/2017;01/01/2018;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546343;TROPJA1703618;Essentielle;Monsieur;Nom1059;Michel;42  RUE PRINCIPALE  BECKERHOLZ;69380;Ars;mail1059@yopmail.com;06 12 83 75 57;08 80 78 28 75;17/10/2017;01/11/2018;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546246;TROPJA1703601;Essentielle;Monsieur;Nom1060;Etienne bernard;54 vieux chemin laghet;62200;Ars;;06 63 51 05 71;;17/10/2017;01/01/2018;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546358;TROPJA1703620;Essentielle;Monsieur;Nom1061;Patrick;1 rue du lavoir;30300;Ars;;02 13 77 33 23;07 85 67 87 71;17/10/2017;01/01/2018;CONTRAT;19/10/2017;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546474;TROPJA1703630;Essentielle;Madame;Nom1062;Brigitte;4 impasse arago;72430;Ars;;02 13 35 37 56;06 88 72 58 80;17/10/2017;01/01/2018;CONTRAT;13/02/2018;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546429;TROPJA1703625;Essentielle;Madame;Nom1063;Karine;Résidence pifano n°1 Bâtiment A, App 10;72310;Ars;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/01/2018;31/01/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A525407;TROPJA1703626;Confort;Madame;Nom1064;Patricia;2 avenue n10 chapeau vert;16130;Ars;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/02/2018;28/02/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546281;TROPJA1703607;Essentielle;Madame;Nom1065;Genevieve;21 avenue WINSTON CHURCHIL appart 34;16130;Ars;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/03/2018;31/03/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546522;TROPJA1703639;Essentielle;Madame;Nom1066;Nicole;1 avenue de l'europe;16130;Ars;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/04/2018;30/04/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546451;TROPJA1703627;Essentielle;Madame;Nom1067;Marie ange;6 chemin  DES AISANCES;16130;Ars;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/05/2018;31/05/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546528;TROPJA1703640;Essentielle;Madame;Nom1068;Laetitia;18 rue du gloire bat 18;16130;St Antoine De Breuilh;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/06/2018;30/06/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546473;TROPJA1703629;Confort;Madame;Nom1069;Maricia;13 rue capucines  batiment capucines capucines;16130;Vitry Sur Seine;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/07/2018;31/07/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546740;TROPJA1703653;Essentielle;Monsieur;Nom1070;Marc;13 capcines  batiment capucines capucines;16130;Le Mans;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/08/2018;31/08/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546742;TROPJA1703654;Essentielle;Monsieur;Nom1071;Marc;8 rue nioch;16130;Rennes;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/09/2018;30/09/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546584;TROPJA1703646;Essentielle;Madame;Nom1072;Ibtissem;34 rue VICTOR FORTAIN;16130;Rognac;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/10/2018;31/10/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546557;TROPJA1703643;Essentielle;Monsieur;Nom1073;Antoni;18 rue Chancellerie;16130;Dijon;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/11/2018;30/11/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A547110;TROPJA1703655;Essentielle;Monsieur;Nom1074;Victor;28 rue GINETTE NEVEU;16130;La Chapelle Des Marais;;05 15 82 28 23;06 85 87 65 78;17/10/2017;01/01/2018;SANS_EFFET;12/02/2019;Mensuelle;01/12/2018;31/12/2018;01/01/2018;-7,94;-3,5;-0,94;-3,5
01/02/2019;28/02/2019;A546590;TROPJA1703647;Essentielle;Monsieur;Nom1075;Alain;16 rue des acacias;16130;Ares;mail1075@yopmail.com;06 73 35 53 35;;17/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A547149;TROPJA1703658;Confort;Mademoiselle;Nom1076;Elodie;10 rue HUGUES BERNARD;24230;Annecy Le Vieux;mail1076@yopmail.com;05 16 85 12 73;06 88 85 77 05;17/10/2017;01/11/2017;CONTRAT;31/10/2017;Mensuelle;01/02/2019;28/02/2019;01/11/2017;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A546713;TROPJA1703649;Essentielle;Madame;Nom1077;Celine;21 quartier camille saint saens;94400;Lanester;;02 13 72 53 36;;17/10/2017;01/01/2018;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
01/02/2019;28/02/2019;A547176;TROPJA1703660;Essentielle;Madame;Nom1078;Caroline;1 rue eugene brou  res malgrange;72100;Apt;mail1078@yopmail.com;06 03 71 50 55;08 58 88 12 88;17/10/2017;01/11/2017;RESILIE_FUTUR;27/10/2018;Mensuelle;01/02/2019;28/02/2019;01/11/2017;15,49;6,83;1,83;6,83
01/02/2019;28/02/2019;A546715;TROPJA1703650;Essentielle;Madame;Nom1079;Sylvie;13 rue capucines capucines;35700;Armancourt;;06 11 83 35 57;;17/10/2017;01/01/2018;CONTRAT;17/10/2017;Mensuelle;01/02/2019;28/02/2019;01/01/2018;7,94;3,5;0,94;3,5
